timestamp,meal_name,carbs,region,confidence
2024-01-01 07:12:00,Breakfast,44.025158620441644,West,0.8757652390156327
2024-01-01 10:50:00,Mid-morning snack,28.240862164116884,South,0.9247982541047366
2024-01-01 13:55:00,Lunch,50.38506804190211,East,0.7969685178333752
2024-01-01 16:47:00,Snack,24.682831051584508,West,0.9258344928882565
2024-01-01 19:31:00,Dinner,50.115630845061695,East,0.7315913553243542
2024-01-02 07:06:00,Breakfast,55.633474388108354,South,0.9413625403036887
2024-01-02 10:20:00,Mid-morning snack,15.660127730801264,West,0.9300325598577965
2024-01-02 13:17:00,Lunch,69.93881869749677,North,0.9881242561379158
2024-01-02 16:34:00,Snack,20.66711897616205,North,0.8749485134301207
2024-01-02 19:19:00,Dinner,63.59330211765398,West,0.9906619416047815
2024-01-03 07:15:00,Breakfast,57.57849351185452,North,0.8503210962121831
2024-01-03 10:32:00,Mid-morning snack,22.680012849212396,North,0.7066968618693152
2024-01-03 13:37:00,Lunch,77.17038906130942,West,0.757310643328023
2024-01-03 16:36:00,Snack,26.06456987093985,West,0.8757281075112674
2024-01-03 19:52:00,Dinner,46.91261996069874,South,0.9488477909455069
2024-01-04 07:12:00,Breakfast,59.95178133980593,West,0.7767986861579731
2024-01-04 10:31:00,Mid-morning snack,27.576665792583213,North,0.8219684510270977
2024-01-04 13:25:00,Lunch,66.72496279039842,South,0.8673015714107699
2024-01-04 16:52:00,Snack,22.901443875199348,West,0.787075366057272
2024-01-04 19:41:00,Dinner,60.44337628359463,South,0.8643838912211828
2024-01-05 07:42:00,Breakfast,54.33793130678235,East,0.866851020414926
2024-01-05 10:04:00,Mid-morning snack,25.116919251665603,North,0.9235660380074554
2024-01-05 13:29:00,Lunch,58.833706782623516,South,0.7506862605575609
2024-01-05 16:14:00,Snack,27.93111517309669,West,0.8695877228553692
2024-01-05 19:52:00,Dinner,65.20378479736752,South,0.9533713443005701
2024-01-06 07:20:00,Breakfast,35.10926611965031,East,0.9498598037210508
2024-01-06 16:29:00,Snack,31.15247928674649,East,0.8593461192697758
2024-01-06 19:07:00,Dinner,41.292022789182916,East,0.8585967496530569
2024-01-07 07:13:00,Breakfast,42.28191229541113,East,0.7975714696320131
2024-01-07 10:00:00,Mid-morning snack,29.589291948344595,North,0.705504962936228
2024-01-07 13:00:00,Lunch,75.71353851871706,East,0.9991276052830746
2024-01-07 16:40:00,Snack,30.999135437509654,North,0.9371668716287912
2024-01-07 19:28:00,Dinner,68.01242905749196,East,0.7638076182310389
2024-01-08 07:45:00,Breakfast,38.744203183530914,North,0.9549117769673854
2024-01-08 10:01:00,Mid-morning snack,29.269826743677605,East,0.9753082460185072
2024-01-08 13:58:00,Lunch,55.74577656634668,West,0.8248241431506498
2024-01-08 16:47:00,Snack,32.9265456525559,West,0.7500139334850782
2024-01-08 19:12:00,Dinner,43.44394573799825,North,0.8489124423918563
2024-01-09 07:44:00,Breakfast,42.511134488750564,West,0.7312512179986115
2024-01-09 10:48:00,Mid-morning snack,28.57010156297605,West,0.7096905738746045
2024-01-09 13:26:00,Lunch,52.71458875548658,East,0.8987801508640855
2024-01-09 16:17:00,Snack,33.047360133305475,North,0.8978559864009865
2024-01-09 19:01:00,Dinner,51.30115607247768,North,0.7782374156573364
2024-01-10 10:50:00,Mid-morning snack,15.27321046397967,North,0.8655590907503496
2024-01-10 13:13:00,Lunch,60.99685159614471,West,0.7770072021598189
2024-01-10 16:09:00,Snack,30.93305439645745,West,0.8347331322595757
2024-01-10 19:00:00,Dinner,52.81468123449023,South,0.9153183601763808
2024-01-11 07:47:00,Breakfast,57.36550672670168,South,0.9338097507243628
2024-01-11 10:14:00,Mid-morning snack,29.051581045306285,South,0.9214438853402169
2024-01-11 13:35:00,Lunch,68.53996185490968,North,0.9774306059307705
2024-01-11 16:20:00,Snack,20.79161873898923,North,0.7937987630037731
2024-01-11 19:55:00,Dinner,62.2258788988532,North,0.7007486360802487
2024-01-12 07:37:00,Breakfast,55.80220794202077,East,0.9490219294616732
2024-01-12 10:30:00,Mid-morning snack,18.934677630689638,North,0.9649550471058199
2024-01-12 13:54:00,Lunch,76.54163818266863,East,0.9821131932509979
2024-01-12 16:07:00,Snack,30.372187733623687,North,0.9915150217198154
2024-01-12 19:53:00,Dinner,59.985499985517706,West,0.7104554084918759
2024-01-13 07:41:00,Breakfast,50.61354493349529,West,0.8530314821960698
2024-01-13 10:20:00,Mid-morning snack,23.200558081543438,West,0.918762276768944
2024-01-13 13:32:00,Lunch,56.24011431275903,East,0.875531255746952
2024-01-13 16:14:00,Snack,29.647192140806244,West,0.7672559652226769
2024-01-13 19:31:00,Dinner,58.511589795321655,West,0.9572211040033572
2024-01-14 07:54:00,Breakfast,55.00626136482529,West,0.9493466963668036
2024-01-14 10:21:00,Mid-morning snack,28.323141229332627,East,0.9987922175543951
2024-01-14 13:19:00,Lunch,60.04299025637383,East,0.7283546504050207
2024-01-14 16:59:00,Snack,27.61355931428993,West,0.7900933470767688
2024-01-14 19:28:00,Dinner,63.387732880226324,West,0.9019533607481891
2024-01-15 07:29:00,Breakfast,39.4532126965814,East,0.7308388068944107
2024-01-15 13:18:00,Lunch,60.179510760315935,North,0.8411189058531916
2024-01-15 16:28:00,Snack,29.36294151184222,West,0.9993601074740717
2024-01-15 19:24:00,Dinner,47.43835431262244,North,0.9850568850992196
2024-01-16 07:05:00,Breakfast,56.30347250648895,West,0.884358739979217
2024-01-16 10:55:00,Mid-morning snack,21.811883637780625,North,0.8733871586365733
2024-01-16 13:03:00,Lunch,76.12707114901772,West,0.961490651176842
2024-01-16 16:55:00,Snack,23.312486184591428,West,0.8602845235684953
2024-01-16 19:54:00,Dinner,63.7496750616349,East,0.8072731302873438
2024-01-17 07:56:00,Breakfast,44.63145700265651,North,0.9609974106743784
2024-01-17 13:56:00,Lunch,77.73221362150963,East,0.7946617812189564
2024-01-17 16:22:00,Snack,31.18145400448963,South,0.7047221833350154
2024-01-17 19:02:00,Dinner,51.7124495609667,East,0.7582005443245639
2024-01-18 10:41:00,Mid-morning snack,23.565425868756787,South,0.8772304178729449
2024-01-18 13:28:00,Lunch,69.0089731179834,West,0.8859136170242041
2024-01-18 19:25:00,Dinner,64.85985413363258,South,0.9641461547940819
2024-01-19 07:36:00,Breakfast,40.99685147590129,North,0.9541794951714891
2024-01-19 10:18:00,Mid-morning snack,29.552309438875824,North,0.9163195321908661
2024-01-19 13:01:00,Lunch,67.91872998683618,West,0.8940780093897056
2024-01-19 16:16:00,Snack,23.558877314520355,East,0.7261194109938901
2024-01-19 19:15:00,Dinner,54.91392410452639,East,0.9906212466684239
2024-01-20 07:09:00,Breakfast,53.789090794422734,North,0.982658901650719
2024-01-20 10:59:00,Mid-morning snack,17.38278114239484,West,0.8080270287440652
2024-01-20 13:34:00,Lunch,60.25022119853849,East,0.9005989269435062
2024-01-20 16:47:00,Snack,22.408435667122646,North,0.9672751841694709
2024-01-20 19:35:00,Dinner,62.99852392387944,South,0.9326694515402442
2024-01-21 07:08:00,Breakfast,36.521816632285024,North,0.7701070106914137
2024-01-21 10:51:00,Mid-morning snack,25.58002825216952,North,0.7890912872054711
2024-01-21 13:48:00,Lunch,74.59134868259974,West,0.7853821635481125
2024-01-21 16:59:00,Snack,29.912469477905784,East,0.9913221994797465
2024-01-21 19:03:00,Dinner,40.38810676826068,South,0.8039499313050543
2024-01-22 07:24:00,Breakfast,56.52104007743689,West,0.9703764391308796
2024-01-22 10:39:00,Mid-morning snack,15.80830272640746,West,0.9594998837818158
2024-01-22 13:43:00,Lunch,79.46270952572864,North,0.9537175698736367
2024-01-22 16:04:00,Snack,33.68051550549954,North,0.7620297578301102
2024-01-22 19:22:00,Dinner,50.89608834329965,North,0.8349203503209921
